hour,direction,ru,bandwidth,service,delay,slice
11,UL,RU_44,1523.1747,MIOT,10.0,mMTC
11,UL,RU_44,1288.8224,MIOT,10.0,mMTC
11,UL,RU_96,728.6766,MIOT,10.0,mMTC
11,DL,RU_96,1412.6437,CG,80.0,eMBB
11,DL,RU_96,1127.6162,VS,100.0,eMBB
11,UL,RU_59,774.0589,MIOT,10.0,mMTC
11,UL,RU_59,1453.4373,MIOT,10.0,mMTC
11,UL,RU_59,1297.4872,MIOT,10.0,mMTC
11,UL,RU_59,201.181,MIOT,10.0,mMTC
11,UL,RU_59,418.4036,MIOT,10.0,mMTC
11,UL,RU_59,399.8216,I4.0,15.0,uRLLC
11,DL,RU_91,399.8216,I4.0,15.0,uRLLC
11,UL,RU_16,34.0328,MIOT,10.0,mMTC
11,UL,RU_16,76.1653,MIOT,10.0,mMTC
11,UL,RU_16,66.0908,MIOT,10.0,mMTC
11,DL,RU_94,376.0,VS,100.0,eMBB
11,DL,RU_94,842.5561,CG,80.0,eMBB
11,DL,RU_94,585.615,VS,100.0,eMBB
11,DL,RU_81,228.0,VS,100.0,eMBB
11,DL,RU_81,452.6099,VS,100.0,eMBB
11,DL,RU_81,446.666,VS,100.0,eMBB
11,DL,RU_88,396.0,VS,100.0,eMBB
11,DL,RU_88,739.3348,VS,100.0,eMBB
11,DL,RU_88,944.926,VS,100.0,eMBB
11,DL,RU_97,340.0,VS,100.0,eMBB
11,DL,RU_97,594.5323,VS,100.0,eMBB
11,DL,RU_97,653.7664,VS,100.0,eMBB
11,DL,RU_55,324.0,VS,100.0,eMBB
11,DL,RU_55,585.5471,VS,100.0,eMBB
11,DL,RU_55,560.3536,VS,100.0,eMBB
11,DL,RU_24,312.0,VS,100.0,eMBB
11,DL,RU_24,626.9046,VS,100.0,eMBB
11,DL,RU_24,641.9896,VS,100.0,eMBB
11,DL,RU_0,821.6637,VS,100.0,eMBB
11,DL,RU_0,1461.4366,VS,100.0,eMBB
11,DL,RU_0,1487.2158,VS,100.0,eMBB
11,UL,RU_25,180.8746,MIOT,10.0,mMTC
11,UL,RU_25,389.3443,MIOT,10.0,mMTC
11,UL,RU_25,376.6502,MIOT,10.0,mMTC
11,UL,RU_4,486.6808,MIOT,10.0,mMTC
11,UL,RU_4,1103.5901,MIOT,10.0,mMTC
11,UL,RU_4,942.1307,MIOT,10.0,mMTC
11,UL,RU_59,473.0052,MIOT,10.0,mMTC
11,UL,RU_59,1041.712,MIOT,10.0,mMTC
11,UL,RU_59,952.6381,MIOT,10.0,mMTC
11,UL,RU_92,720.8715,MIOT,10.0,mMTC
11,UL,RU_92,1734.9318,MIOT,10.0,mMTC
11,UL,RU_92,1302.6846,MIOT,10.0,mMTC
11,DL,RU_50,533.141,VS,100.0,eMBB
11,DL,RU_50,1237.2265,VS,100.0,eMBB
11,DL,RU_50,1109.877,VS,100.0,eMBB
11,DL,RU_10,865.3133,VS,100.0,eMBB
11,UL,RU_10,1803.9747,MIOT,10.0,mMTC
11,DL,RU_10,1660.5465,VS,100.0,eMBB
11,DL,RU_0,1090.6647,VS,100.0,eMBB
11,DL,RU_0,2396.808,VS,100.0,eMBB
11,DL,RU_0,2265.3903,VS,100.0,eMBB
11,DL,RU_25,1060.6581,VS,100.0,eMBB
11,DL,RU_25,2395.1198,VS,100.0,eMBB
11,DL,RU_25,2341.4362,VS,100.0,eMBB
11,DL,RU_92,252.8821,VS,100.0,eMBB
11,DL,RU_92,411.8977,VS,100.0,eMBB
11,DL,RU_92,549.5399,VS,100.0,eMBB
11,DL,RU_46,338.2724,VS,100.0,eMBB
11,DL,RU_46,734.8478,VS,100.0,eMBB
11,DL,RU_46,800.7849,VS,100.0,eMBB
11,DL,RU_61,455.6004,VS,100.0,eMBB
11,DL,RU_61,929.5128,CG,80.0,eMBB
11,DL,RU_61,831.0987,VS,100.0,eMBB
11,DL,RU_76,860.8264,VS,100.0,eMBB
11,UL,RU_98,1287.7745,I4.0,15.0,uRLLC
11,DL,RU_76,1287.7745,I4.0,15.0,uRLLC
11,DL,RU_76,1768.9007,CG,80.0,eMBB
11,DL,RU_18,990.1186,VS,100.0,eMBB
11,DL,RU_18,1856.8835,VS,100.0,eMBB
11,DL,RU_18,1668.0942,VS,100.0,eMBB
11,DL,RU_82,120.1014,VS,100.0,eMBB
11,DL,RU_82,235.6356,VS,100.0,eMBB
11,DL,RU_82,237.0513,CG,80.0,eMBB
11,DL,RU_28,706.9907,VS,100.0,eMBB
11,DL,RU_28,1139.689,VS,100.0,eMBB
11,DL,RU_28,1493.8515,VS,100.0,eMBB
11,DL,RU_97,1140.2477,VS,100.0,eMBB
11,DL,RU_97,1907.4876,VS,100.0,eMBB
11,DL,RU_97,2306.3971,VS,100.0,eMBB
11,DL,RU_90,27.9791,VS,100.0,eMBB
11,DL,RU_90,70.1658,CG,80.0,eMBB
11,DL,RU_90,52.4397,VS,100.0,eMBB
11,UL,RU_90,405.52,I4.0,15.0,uRLLC
11,DL,RU_74,405.52,I4.0,15.0,uRLLC
11,UL,RU_90,425.5997,I4.0,15.0,uRLLC
11,DL,RU_74,425.5997,I4.0,15.0,uRLLC
11,UL,RU_90,811.4815,I4.0,15.0,uRLLC
11,DL,RU_74,811.4815,I4.0,15.0,uRLLC
11,DL,RU_69,254.174,VS,100.0,eMBB
11,DL,RU_69,414.9129,VS,100.0,eMBB
11,UL,RU_69,487.9732,MIOT,10.0,mMTC
11,DL,RU_70,685.6506,VS,100.0,eMBB
11,DL,RU_70,1357.6786,VS,100.0,eMBB
11,DL,RU_70,1378.5855,VS,100.0,eMBB
11,DL,RU_64,1116.4921,VS,100.0,eMBB
11,DL,RU_64,1987.9994,VS,100.0,eMBB
11,DL,RU_64,1930.7193,VS,100.0,eMBB
11,DL,RU_53,130.0775,VS,100.0,eMBB
11,DL,RU_53,258.0116,VS,100.0,eMBB
11,DL,RU_53,261.2538,VS,100.0,eMBB
11,DL,RU_16,296.3815,VS,100.0,eMBB
11,DL,RU_16,576.7315,VS,100.0,eMBB
11,DL,RU_16,621.6179,VS,100.0,eMBB
11,DL,RU_81,78.0157,VS,100.0,eMBB
11,DL,RU_81,147.8789,VS,100.0,eMBB
11,DL,RU_81,136.5862,VS,100.0,eMBB
11,UL,RU_38,715.136,MIOT,10.0,mMTC
11,UL,RU_38,1244.0421,MIOT,10.0,mMTC
11,UL,RU_38,1383.5658,MIOT,10.0,mMTC
11,UL,RU_22,972.8774,MIOT,10.0,mMTC
11,UL,RU_22,1808.3847,MIOT,10.0,mMTC
11,UL,RU_22,1809.4252,MIOT,10.0,mMTC
11,UL,RU_37,800.9614,MIOT,10.0,mMTC
11,UL,RU_37,1405.2032,MIOT,10.0,mMTC
11,DL,RU_37,1525.1146,AR,20.0,eMBB
11,UL,RU_9,814.3575,MIOT,10.0,mMTC
11,UL,RU_9,2125.9472,MIOT,10.0,mMTC
11,UL,RU_9,1463.1324,MIOT,10.0,mMTC
11,UL,RU_93,772.7237,MIOT,10.0,mMTC
11,UL,RU_93,1315.6139,MIOT,10.0,mMTC
11,UL,RU_93,1281.3939,MIOT,10.0,mMTC
11,UL,RU_36,646.1357,MIOT,10.0,mMTC
11,DL,RU_36,1208.5945,VS,100.0,eMBB
11,UL,RU_36,1402.9436,MIOT,10.0,mMTC
11,UL,RU_71,693.0457,MIOT,10.0,mMTC
11,UL,RU_71,1308.1956,MIOT,10.0,mMTC
11,UL,RU_71,1275.3966,MIOT,10.0,mMTC
11,DL,RU_64,316.1742,VS,100.0,eMBB
11,DL,RU_64,556.5432,VS,100.0,eMBB
11,DL,RU_64,475.4102,VS,100.0,eMBB
11,UL,RU_99,816.617,I4.0,15.0,uRLLC
11,DL,RU_89,816.617,I4.0,15.0,uRLLC
11,UL,RU_99,1708.1903,I4.0,15.0,uRLLC
11,DL,RU_89,1708.1903,I4.0,15.0,uRLLC
11,UL,RU_99,1147.5035,I4.0,15.0,uRLLC
11,DL,RU_89,1147.5035,I4.0,15.0,uRLLC
11,UL,RU_32,111.9229,VOIP,100.0,eMBB
11,DL,RU_31,111.9229,VOIP,100.0,eMBB
11,UL,RU_32,260.406,VOIP,100.0,eMBB
11,DL,RU_31,260.406,VOIP,100.0,eMBB
11,UL,RU_32,244.9159,VOIP,100.0,eMBB
11,DL,RU_31,244.9159,VOIP,100.0,eMBB
11,DL,RU_8,120.6569,CG,80.0,eMBB
11,DL,RU_8,241.5843,CG,80.0,eMBB
11,DL,RU_8,197.6574,CG,80.0,eMBB
11,DL,RU_71,246.8856,CG,80.0,eMBB
11,DL,RU_71,424.8492,CG,80.0,eMBB
11,DL,RU_71,468.0068,CG,80.0,eMBB
11,DL,RU_26,745.6634,CG,80.0,eMBB
11,DL,RU_26,1203.454,CG,80.0,eMBB
11,DL,RU_26,1216.3185,CG,80.0,eMBB
11,DL,RU_69,545.9106,CG,80.0,eMBB
11,DL,RU_69,1189.7113,CG,80.0,eMBB
11,DL,RU_69,1047.9911,CG,80.0,eMBB
11,DL,RU_36,281.1393,CG,80.0,eMBB
11,DL,RU_36,519.5379,CG,80.0,eMBB
11,DL,RU_36,704.0907,CG,80.0,eMBB
11,DL,RU_84,659.9843,CG,80.0,eMBB
11,DL,RU_84,1124.4868,AR,20.0,eMBB
11,DL,RU_84,1216.645,CG,80.0,eMBB
11,DL,RU_56,171.9117,CG,80.0,eMBB
11,DL,RU_56,436.0356,CG,80.0,eMBB
11,DL,RU_56,284.3359,CG,80.0,eMBB
11,DL,RU_61,535.2561,CG,80.0,eMBB
11,DL,RU_61,1052.3409,CG,80.0,eMBB
11,DL,RU_61,1082.6779,CG,80.0,eMBB
11,DL,RU_32,699.4239,CG,80.0,eMBB
11,DL,RU_32,1402.9611,CG,80.0,eMBB
11,DL,RU_32,1588.3284,CG,80.0,eMBB
11,DL,RU_83,495.8268,CG,80.0,eMBB
11,DL,RU_83,982.4602,CG,80.0,eMBB
11,DL,RU_83,1030.0249,CG,80.0,eMBB
11,DL,RU_62,529.5307,CG,80.0,eMBB
11,DL,RU_62,991.1345,CG,80.0,eMBB
11,DL,RU_62,948.1705,CG,80.0,eMBB
11,DL,RU_0,708.2009,CG,80.0,eMBB
11,DL,RU_0,1284.6685,VS,100.0,eMBB
11,DL,RU_0,1122.2006,CG,80.0,eMBB
11,DL,RU_36,166.3847,CG,80.0,eMBB
11,DL,RU_36,327.8868,CG,80.0,eMBB
11,DL,RU_36,314.7041,CG,80.0,eMBB
11,DL,RU_93,320.4632,CG,80.0,eMBB
11,DL,RU_93,524.7712,CG,80.0,eMBB
11,DL,RU_93,670.6654,CG,80.0,eMBB
11,DL,RU_87,348.7932,CG,80.0,eMBB
11,DL,RU_87,667.118,CG,80.0,eMBB
11,DL,RU_87,594.789,CG,80.0,eMBB
11,DL,RU_93,164.0,CG,80.0,eMBB
11,DL,RU_93,289.6473,CG,80.0,eMBB
11,DL,RU_93,334.6024,CG,80.0,eMBB
11,DL,RU_84,459.544,CG,80.0,eMBB
11,DL,RU_84,1034.3278,CG,80.0,eMBB
11,DL,RU_84,935.8737,CG,80.0,eMBB
11,DL,RU_1,577.4038,CG,80.0,eMBB
11,DL,RU_1,1173.0047,CG,80.0,eMBB
11,DL,RU_1,1120.5006,CG,80.0,eMBB
11,DL,RU_97,458.0243,CG,80.0,eMBB
11,DL,RU_97,911.3978,CG,80.0,eMBB
11,DL,RU_97,949.2205,CG,80.0,eMBB
11,DL,RU_71,509.0169,CG,80.0,eMBB
11,DL,RU_71,859.9692,CG,80.0,eMBB
11,DL,RU_71,1151.1936,CG,80.0,eMBB
11,DL,RU_71,743.6311,CG,80.0,eMBB
11,DL,RU_71,1473.6473,CG,80.0,eMBB
11,DL,RU_71,1270.1548,CG,80.0,eMBB
11,DL,RU_32,241.6201,CG,80.0,eMBB
11,DL,RU_32,464.2331,CG,80.0,eMBB
11,DL,RU_32,352.2879,CG,80.0,eMBB
11,DL,RU_97,177.8152,CG,80.0,eMBB
11,DL,RU_97,299.4612,CG,80.0,eMBB
11,DL,RU_97,306.2956,CG,80.0,eMBB
11,DL,RU_27,236.0623,CG,80.0,eMBB
11,DL,RU_27,491.1759,CG,80.0,eMBB
11,DL,RU_27,420.5892,CG,80.0,eMBB
11,DL,RU_35,685.4627,CG,80.0,eMBB
11,DL,RU_35,1329.8382,CG,80.0,eMBB
11,DL,RU_35,1205.2896,CG,80.0,eMBB
11,DL,RU_28,683.2919,CG,80.0,eMBB
11,DL,RU_28,1126.5179,CG,80.0,eMBB
11,DL,RU_28,1224.1161,CG,80.0,eMBB
11,DL,RU_78,608.9504,CG,80.0,eMBB
11,DL,RU_78,1119.9973,CG,80.0,eMBB
11,DL,RU_78,1096.9128,CG,80.0,eMBB
11,DL,RU_30,618.1087,CG,80.0,eMBB
11,DL,RU_30,1276.6113,CG,80.0,eMBB
11,DL,RU_30,1297.3454,CG,80.0,eMBB
11,DL,RU_0,227.8422,CG,80.0,eMBB
11,DL,RU_0,456.8172,CG,80.0,eMBB
11,DL,RU_0,410.7805,CG,80.0,eMBB
11,DL,RU_18,585.1163,CG,80.0,eMBB
11,DL,RU_18,1119.2184,CG,80.0,eMBB
11,DL,RU_18,1330.1144,CG,80.0,eMBB
11,DL,RU_79,257.2157,CG,80.0,eMBB
11,DL,RU_79,430.2499,CG,80.0,eMBB
11,DL,RU_79,542.937,CG,80.0,eMBB
11,DL,RU_10,745.546,CG,80.0,eMBB
11,DL,RU_10,1165.9816,CG,80.0,eMBB
11,DL,RU_10,1347.8076,CG,80.0,eMBB
11,UL,RU_58,796.6755,MIOT,10.0,mMTC
11,UL,RU_58,1551.7989,MIOT,10.0,mMTC
11,UL,RU_58,1467.5706,MIOT,10.0,mMTC
11,UL,RU_85,86.7772,MIOT,10.0,mMTC
11,UL,RU_85,174.6268,MIOT,10.0,mMTC
11,UL,RU_85,134.9081,MIOT,10.0,mMTC
11,UL,RU_52,702.8186,MIOT,10.0,mMTC
11,UL,RU_52,1241.0005,MIOT,10.0,mMTC
11,UL,RU_52,1299.5429,MIOT,10.0,mMTC
11,UL,RU_23,366.2543,MIOT,10.0,mMTC
11,UL,RU_23,684.2792,MIOT,10.0,mMTC
11,UL,RU_23,643.6041,MIOT,10.0,mMTC
11,DL,RU_24,96.9652,VS,100.0,eMBB
11,DL,RU_24,206.7909,VS,100.0,eMBB
11,DL,RU_24,217.8864,VS,100.0,eMBB
11,UL,RU_47,44.9544,MIOT,10.0,mMTC
11,UL,RU_47,79.4708,MIOT,10.0,mMTC
11,UL,RU_47,78.3134,MIOT,10.0,mMTC
11,UL,RU_20,107.7755,VOIP,100.0,eMBB
11,DL,RU_71,107.7755,VOIP,100.0,eMBB
11,UL,RU_20,197.7876,VOIP,100.0,eMBB
11,DL,RU_71,197.7876,VOIP,100.0,eMBB
11,UL,RU_20,276.6529,VOIP,100.0,eMBB
11,DL,RU_71,276.6529,VOIP,100.0,eMBB
11,UL,RU_20,110.7118,VOIP,100.0,eMBB
11,DL,RU_44,110.7118,VOIP,100.0,eMBB
11,UL,RU_20,173.6068,VOIP,100.0,eMBB
11,DL,RU_44,173.6068,VOIP,100.0,eMBB
11,UL,RU_20,163.6155,VOIP,100.0,eMBB
11,DL,RU_44,163.6155,VOIP,100.0,eMBB
11,UL,RU_58,110.0055,VOIP,100.0,eMBB
11,DL,RU_26,110.0055,VOIP,100.0,eMBB
11,UL,RU_58,200.2401,VOIP,100.0,eMBB
11,DL,RU_26,200.2401,VOIP,100.0,eMBB
11,UL,RU_58,230.9279,VOIP,100.0,eMBB
11,DL,RU_26,230.9279,VOIP,100.0,eMBB
11,UL,RU_12,113.0749,VOIP,100.0,eMBB
11,DL,RU_94,113.0749,VOIP,100.0,eMBB
11,UL,RU_12,224.3094,VOIP,100.0,eMBB
11,DL,RU_94,224.3094,VOIP,100.0,eMBB
11,UL,RU_12,242.3546,VOIP,100.0,eMBB
11,DL,RU_94,242.3546,VOIP,100.0,eMBB
11,UL,RU_35,113.3647,VOIP,100.0,eMBB
11,DL,RU_76,113.3647,VOIP,100.0,eMBB
11,UL,RU_35,216.35,VOIP,100.0,eMBB
11,DL,RU_76,216.35,VOIP,100.0,eMBB
11,DL,RU_76,241.819,VS,100.0,eMBB
11,UL,RU_24,110.0759,VOIP,100.0,eMBB
11,DL,RU_4,110.0759,VOIP,100.0,eMBB
11,UL,RU_24,255.5983,VOIP,100.0,eMBB
11,DL,RU_4,255.5983,VOIP,100.0,eMBB
11,UL,RU_24,210.6562,VOIP,100.0,eMBB
11,DL,RU_4,210.6562,VOIP,100.0,eMBB
11,UL,RU_43,110.9245,VOIP,100.0,eMBB
11,DL,RU_76,110.9245,VOIP,100.0,eMBB
11,UL,RU_43,194.57,VOIP,100.0,eMBB
11,DL,RU_76,194.57,VOIP,100.0,eMBB
11,UL,RU_43,251.8539,VOIP,100.0,eMBB
11,DL,RU_76,251.8539,VOIP,100.0,eMBB
11,UL,RU_28,107.2937,VOIP,100.0,eMBB
11,DL,RU_71,107.2937,VOIP,100.0,eMBB
11,UL,RU_28,212.7398,VOIP,100.0,eMBB
11,DL,RU_71,212.7398,VOIP,100.0,eMBB
11,UL,RU_28,215.8625,VOIP,100.0,eMBB
11,DL,RU_71,215.8625,VOIP,100.0,eMBB
11,UL,RU_21,108.3981,VOIP,100.0,eMBB
11,DL,RU_24,108.3981,VOIP,100.0,eMBB
11,UL,RU_21,250.444,VOIP,100.0,eMBB
11,DL,RU_24,250.444,VOIP,100.0,eMBB
11,UL,RU_21,224.917,VOIP,100.0,eMBB
11,DL,RU_24,224.917,VOIP,100.0,eMBB
11,UL,RU_37,111.5653,VOIP,100.0,eMBB
11,DL,RU_83,111.5653,VOIP,100.0,eMBB
11,UL,RU_37,269.6731,VOIP,100.0,eMBB
11,DL,RU_83,269.6731,VOIP,100.0,eMBB
11,UL,RU_37,224.8744,VOIP,100.0,eMBB
11,DL,RU_83,224.8744,VOIP,100.0,eMBB
11,UL,RU_76,112.858,VOIP,100.0,eMBB
11,DL,RU_41,112.858,VOIP,100.0,eMBB
11,UL,RU_76,216.5126,VOIP,100.0,eMBB
11,DL,RU_41,216.5126,VOIP,100.0,eMBB
11,UL,RU_76,233.3928,VOIP,100.0,eMBB
11,DL,RU_41,233.3928,VOIP,100.0,eMBB
11,UL,RU_32,110.4287,VOIP,100.0,eMBB
11,DL,RU_83,110.4287,VOIP,100.0,eMBB
11,UL,RU_32,188.7849,VOIP,100.0,eMBB
11,DL,RU_83,188.7849,VOIP,100.0,eMBB
11,UL,RU_32,240.6958,VOIP,100.0,eMBB
11,DL,RU_83,240.6958,VOIP,100.0,eMBB
11,UL,RU_37,107.7065,VOIP,100.0,eMBB
11,DL,RU_21,107.7065,VOIP,100.0,eMBB
11,UL,RU_37,224.4313,VOIP,100.0,eMBB
11,DL,RU_21,224.4313,VOIP,100.0,eMBB
11,UL,RU_37,177.0561,VOIP,100.0,eMBB
11,DL,RU_21,177.0561,VOIP,100.0,eMBB
11,UL,RU_95,113.2922,VOIP,100.0,eMBB
11,DL,RU_46,113.2922,VOIP,100.0,eMBB
11,UL,RU_95,232.9142,VOIP,100.0,eMBB
11,DL,RU_46,232.9142,VOIP,100.0,eMBB
11,UL,RU_95,262.9421,VOIP,100.0,eMBB
11,DL,RU_46,262.9421,VOIP,100.0,eMBB
11,UL,RU_82,113.0025,VOIP,100.0,eMBB
11,DL,RU_97,113.0025,VOIP,100.0,eMBB
11,UL,RU_82,246.4126,I4.0,15.0,uRLLC
11,DL,RU_97,246.4126,I4.0,15.0,uRLLC
11,DL,RU_97,188.911,VS,100.0,eMBB
11,UL,RU_60,148.1625,MIOT,10.0,mMTC
11,UL,RU_60,249.6234,MIOT,10.0,mMTC
11,UL,RU_60,359.9273,MIOT,10.0,mMTC
11,UL,RU_25,110.4994,VOIP,100.0,eMBB
11,DL,RU_92,110.4994,VOIP,100.0,eMBB
11,UL,RU_25,240.9871,VOIP,100.0,eMBB
11,DL,RU_92,240.9871,VOIP,100.0,eMBB
11,UL,RU_25,242.1777,VOIP,100.0,eMBB
11,DL,RU_92,242.1777,VOIP,100.0,eMBB
11,UL,RU_40,108.1901,VOIP,100.0,eMBB
11,DL,RU_49,108.1901,VOIP,100.0,eMBB
11,UL,RU_40,225.8762,VOIP,100.0,eMBB
11,DL,RU_49,225.8762,VOIP,100.0,eMBB
11,UL,RU_40,241.6696,VOIP,100.0,eMBB
11,DL,RU_49,241.6696,VOIP,100.0,eMBB
11,UL,RU_44,510.5216,MIOT,10.0,mMTC
11,UL,RU_44,1115.834,MIOT,10.0,mMTC
11,UL,RU_44,1167.7584,MIOT,10.0,mMTC
11,UL,RU_62,896.2386,MIOT,10.0,mMTC
11,UL,RU_62,1612.04,MIOT,10.0,mMTC
11,UL,RU_62,1698.2098,MIOT,10.0,mMTC
11,UL,RU_77,710.7496,MIOT,10.0,mMTC
11,UL,RU_77,1353.8574,MIOT,10.0,mMTC
11,UL,RU_77,1157.9547,MIOT,10.0,mMTC
11,UL,RU_47,863.3464,MIOT,10.0,mMTC
11,UL,RU_47,1707.1092,MIOT,10.0,mMTC
11,UL,RU_47,1356.7589,MIOT,10.0,mMTC
11,UL,RU_71,105.4193,MIOT,10.0,mMTC
11,UL,RU_71,206.6686,I4.0,15.0,uRLLC
11,DL,RU_4,206.6686,I4.0,15.0,uRLLC
11,UL,RU_71,195.1169,MIOT,10.0,mMTC
11,UL,RU_15,520.2374,MIOT,10.0,mMTC
11,UL,RU_15,870.0478,MIOT,10.0,mMTC
11,UL,RU_15,945.5965,MIOT,10.0,mMTC
11,UL,RU_21,109.7242,VOIP,100.0,eMBB
11,DL,RU_55,109.7242,VOIP,100.0,eMBB
11,UL,RU_21,177.7843,VOIP,100.0,eMBB
11,DL,RU_55,177.7843,VOIP,100.0,eMBB
11,UL,RU_21,223.7083,VOIP,100.0,eMBB
11,DL,RU_55,223.7083,VOIP,100.0,eMBB
11,UL,RU_40,922.0376,MIOT,10.0,mMTC
11,UL,RU_40,1776.9942,MIOT,10.0,mMTC
11,UL,RU_40,1824.1752,MIOT,10.0,mMTC
11,UL,RU_39,106.8141,VOIP,100.0,eMBB
11,DL,RU_46,106.8141,VOIP,100.0,eMBB
11,UL,RU_39,209.5105,VOIP,100.0,eMBB
11,DL,RU_46,209.5105,VOIP,100.0,eMBB
11,UL,RU_39,211.9977,VOIP,100.0,eMBB
11,DL,RU_46,211.9977,VOIP,100.0,eMBB
11,UL,RU_16,107.4312,VOIP,100.0,eMBB
11,DL,RU_42,107.4312,VOIP,100.0,eMBB
11,UL,RU_16,208.8402,VOIP,100.0,eMBB
11,DL,RU_42,208.8402,VOIP,100.0,eMBB
11,UL,RU_16,152.2286,VOIP,100.0,eMBB
11,DL,RU_42,152.2286,VOIP,100.0,eMBB
11,UL,RU_46,110.9956,VOIP,100.0,eMBB
11,DL,RU_42,110.9956,VOIP,100.0,eMBB
11,UL,RU_46,225.7429,VOIP,100.0,eMBB
11,DL,RU_42,225.7429,VOIP,100.0,eMBB
11,UL,RU_46,199.6785,VOIP,100.0,eMBB
11,DL,RU_42,199.6785,VOIP,100.0,eMBB
11,UL,RU_47,107.9826,VOIP,100.0,eMBB
11,DL,RU_93,107.9826,VOIP,100.0,eMBB
11,UL,RU_47,255.9079,VOIP,100.0,eMBB
11,DL,RU_93,255.9079,VOIP,100.0,eMBB
11,UL,RU_47,220.2305,VOIP,100.0,eMBB
11,DL,RU_93,220.2305,VOIP,100.0,eMBB
11,UL,RU_69,107.9826,VOIP,100.0,eMBB
11,DL,RU_17,107.9826,VOIP,100.0,eMBB
11,UL,RU_69,214.4202,VOIP,100.0,eMBB
11,DL,RU_17,214.4202,VOIP,100.0,eMBB
11,UL,RU_69,254.4873,VOIP,100.0,eMBB
11,DL,RU_17,254.4873,VOIP,100.0,eMBB
11,UL,RU_29,110.3581,VOIP,100.0,eMBB
11,DL,RU_41,110.3581,VOIP,100.0,eMBB
11,UL,RU_29,217.2831,VOIP,100.0,eMBB
11,DL,RU_41,217.2831,VOIP,100.0,eMBB
11,UL,RU_29,191.0369,VOIP,100.0,eMBB
11,DL,RU_41,191.0369,VOIP,100.0,eMBB
11,UL,RU_2,194.0326,MIOT,10.0,mMTC
11,UL,RU_2,429.6512,MIOT,10.0,mMTC
11,UL,RU_2,395.085,MIOT,10.0,mMTC
11,UL,RU_24,318.6264,MIOT,10.0,mMTC
11,UL,RU_24,585.5922,MIOT,10.0,mMTC
11,UL,RU_24,626.3776,MIOT,10.0,mMTC
11,DL,RU_83,160.0,CG,80.0,eMBB
11,DL,RU_83,308.8363,CG,80.0,eMBB
11,DL,RU_83,321.7568,CG,80.0,eMBB
11,DL,RU_22,165.0651,CG,80.0,eMBB
11,DL,RU_22,348.1154,CG,80.0,eMBB
11,DL,RU_22,323.7082,CG,80.0,eMBB
11,DL,RU_3,65.884,VS,100.0,eMBB
11,DL,RU_3,127.4199,VS,100.0,eMBB
11,DL,RU_3,101.4361,VS,100.0,eMBB
11,DL,RU_5,692.2521,VS,100.0,eMBB
11,DL,RU_5,1233.6882,VS,100.0,eMBB
11,DL,RU_5,1247.4435,VS,100.0,eMBB
11,DL,RU_73,829.3443,VS,100.0,eMBB
11,DL,RU_73,1623.154,VS,100.0,eMBB
11,DL,RU_73,1569.0519,VS,100.0,eMBB
11,DL,RU_71,310.4333,VS,100.0,eMBB
11,DL,RU_71,641.8259,VS,100.0,eMBB
11,DL,RU_71,555.6735,VS,100.0,eMBB
11,DL,RU_71,470.7559,VS,100.0,eMBB
11,DL,RU_71,885.6907,VS,100.0,eMBB
11,DL,RU_71,992.5243,VS,100.0,eMBB
11,DL,RU_68,392.6275,VS,100.0,eMBB
11,DL,RU_68,801.6773,VS,100.0,eMBB
11,DL,RU_68,742.3579,VS,100.0,eMBB
11,DL,RU_14,1167.1137,VS,100.0,eMBB
11,DL,RU_14,2388.8919,CG,80.0,eMBB
11,UL,RU_14,1877.8512,MIOT,10.0,mMTC
11,DL,RU_77,922.3799,VS,100.0,eMBB
11,DL,RU_77,2065.7226,VS,100.0,eMBB
11,DL,RU_77,1608.715,VS,100.0,eMBB
11,DL,RU_23,908.7422,VS,100.0,eMBB
11,DL,RU_23,1390.3785,VS,100.0,eMBB
11,DL,RU_23,1772.1919,VS,100.0,eMBB
11,DL,RU_76,57.1147,VS,100.0,eMBB
11,DL,RU_76,103.7918,VS,100.0,eMBB
11,DL,RU_76,101.4424,VS,100.0,eMBB
11,DL,RU_25,675.2082,VS,100.0,eMBB
11,DL,RU_25,1207.2118,VS,100.0,eMBB
11,DL,RU_25,1328.3679,VS,100.0,eMBB
11,DL,RU_86,829.5409,VS,100.0,eMBB
11,DL,RU_86,1224.2326,VS,100.0,eMBB
11,DL,RU_86,1472.5283,VS,100.0,eMBB
11,DL,RU_55,31.4716,CG,80.0,eMBB
11,DL,RU_55,60.3725,CG,80.0,eMBB
11,DL,RU_55,54.0801,CG,80.0,eMBB
11,DL,RU_83,448.9601,CG,80.0,eMBB
11,DL,RU_83,948.4992,CG,80.0,eMBB
11,DL,RU_83,936.9876,CG,80.0,eMBB
11,DL,RU_65,348.7798,CG,80.0,eMBB
11,DL,RU_65,603.908,CG,80.0,eMBB
11,DL,RU_65,518.0564,CG,80.0,eMBB
11,DL,RU_10,165.461,CG,80.0,eMBB
11,DL,RU_10,277.8108,CG,80.0,eMBB
11,DL,RU_10,371.5314,CG,80.0,eMBB
11,DL,RU_15,136.4703,CG,80.0,eMBB
11,DL,RU_15,261.5375,CG,80.0,eMBB
11,DL,RU_15,267.6975,CG,80.0,eMBB
11,DL,RU_14,682.6474,VS,100.0,eMBB
11,DL,RU_14,1229.6691,VS,100.0,eMBB
11,DL,RU_14,1420.4586,VS,100.0,eMBB
